 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31
62 114.0 -6917.41787402843 -6954.767639013248 -6949.403220343974 -6890.573428937606 -93435.09744824142 -102222.35050467856 -105178.99455773766 -130742.84115348353 -7062.2348263543645 -7021.174671789965 -7194.08776689622 -6838.784437034659 -37083.30983916639 -75526.76803192712 -32065.34320894995 -81765.07285416995 0.234 0.912 0.298 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1713409352.781023 0.0
63 116.0 -6671.861609442426 -6912.075807103612 -6920.725932207815 -6908.991266368779 -93444.06049776799 -102306.32600859714 -105294.24015214923 -130840.94295989787 -7227.324810901262 -7183.314226068763 -7282.041881327854 -7068.359204335118 -37358.01277852211 -75641.76775714968 -32273.95203995133 -81943.21625747875 0.23800000000000002 0.908 0.306 192.0 3.5 56.0 14.0 48.0 4.5 72.0 0.0 0.0 0.0 1713409352.7810428 0.0
64 118.0 -6898.530649963695 -6948.620909288038 -6945.491665064295 -6887.913571347424 -93434.31513718548 -102226.48557740278 -105195.1772207233 -130743.3105401171 -7033.15520681801 -7002.1309855140435 -7184.588275502715 -6805.905020940902 -37036.170010110145 -75502.4716857042 -31998.802065706503 -81712.90388261127 0.23800000000000002 0.908 0.306 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1713409352.781066 0.0
65 120.0 -6688.804231739549 -6914.1992228268655 -6920.32360080762 -6906.912554134436 -93440.28305295504 -102296.75946197027 -105272.51425653866 -130834.66211970594 -7250.81649432379 -7196.300589597296 -7286.311064518817 -7094.667207559015 -37398.24591854166 -75660.87849865896 -32335.285226736694 -81989.77494117916 0.23800000000000002 0.908 0.306 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1713409352.7810936 0.0
66 122.0 -6872.781440351181 -6942.049496418178 -6941.825978973625 -6887.153612035944 -93434.76217207458 -102234.3310397066 -105215.51730817763 -130748.25027564172 -7010.468186195873 -6989.010511518778 -7177.770993443846 -6781.988654373724 -37000.27310851492 -75482.69039186125 -31942.073338278933 -81668.98270475659 0.23800000000000002 0.908 0.306 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1713409352.7811165 0.0
67 124.0 -6721.035447244102 -6926.000943899267 -6929.46546428984 -6912.880469904002 -93445.04397452403 -102293.71962472436 -105257.31507030907 -130834.19273307237 -7272.900017845634 -7208.772863003357 -7293.5083262334265 -7117.331876436696 -37431.997052669176 -75680.72684773528 -32390.806959963676 -82032.62323529998 0.24 0.908 0.305 192.0 3.5 72.0 14.0 48.0 4.5 64.0 0.0 0.0 0.0 1713409352.7811356 0.0
68 126.0 -6841.4666463692965 -6934.807531214658 -6937.646202760483 -6887.086556802578 -93435.70094534171 -102244.25521424475 -105237.60083169948 -130756.29690364563 -6999.918162812968 -6986.685930095427 -7178.530952755327 -6772.399756002397 -36981.81056759484 -75472.72151383419 -31903.158951182242 -81640.19365789815 0.24 0.908 0.305 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1713409352.7811556 0.0
69 128.0 -6751.389116214409 -6931.253603846265 -6931.946507924379 -6910.980571625301 -93442.4064686783 -102281.62733097404 -105233.80103514208 -130823.79917190065 -7281.281922016374 -7209.175194403553 -7292.30133203284 -7123.478606161905 -37445.60926504246 -75689.19815888384 -32425.42981212495 -82057.79129955666 0.24 0.908 0.305 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1713409352.7811766 0.0
70 130.0 -6807.089663397034 -6927.677324733416 -6933.444074802885 -6888.204144025343 -93437.04205000903 -102255.94517659488 -105259.90787266588 -130766.98103749526 -6995.224296477354 -6988.317607440664 -7179.581484744726 -6771.1480583129005 -36975.194451236064 -75466.64183934234 -31877.63325901428 -81621.50759953352 0.24 0.908 0.305 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1713409352.781198 0.0
71 132.0 -6786.838982920526 -6938.763789983248 -6936.70742949336 -6910.287667547187 -93441.6018058779 -102270.42910700192 -105212.56687790953 -130813.04798281766 -7281.505439460927 -7203.453147822995 -7289.01562559791 -7119.097664248666 -37444.51402956415 -75691.74625775174 -32442.75241407781 -82069.72713109579 0.24 0.908 0.305 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1713409352.7812192 0.0
72 134.0 -6771.304520524088 -6920.100083363067 -6928.549042767173 -6889.142917292466 -93437.60084362041 -102267.14340056699 -105279.73386999773 -130778.29102018966 -7001.058101780189 -6998.219430234365 -7185.437641792017 -6782.39098577392 -36985.208032752045 -75468.78760681004 -31871.240660100066 -81618.35600356532 0.237 0.907 0.2995 192.0 3.5 40.0 14.0 40.0 4.5 24.0 0.0 0.0 0.0 1713409352.7812395 0.0
73 136.0 -6822.758236260204 -6945.871644720036 -6941.42364757343 -6908.879507646502 -93440.68538435524 -102258.87325511852 -105193.09850848895 -130800.95568906734 -7269.837828855256 -7188.9468656715 -7280.432555727071 -7100.657475073037 -37425.11271537694 -75684.6160512705 -32437.678568086456 -82063.6698083484 0.237 0.907 0.2995 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1713409352.7812605 0.0
74 138.0 -6735.698191606783 -6912.187565825888 -6922.804644442159 -6889.634655670483 -93437.04205000903 -102276.91111289395 -105295.6483120499 -130789.35513369503 -7015.050293809211 -7014.156224030999 -7193.797194218301 -6803.91571568438 -37009.43732374159 -75477.63889761435 -31883.31060210593 -81629.68833800415 0.237 0.907 0.2995 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1713409352.78128 0.0
75 140.0 -6854.6765273423825 -6949.984365699812 -6943.524711552229 -6904.655027944449 -93437.57849187595 -102245.46220844534 -105174.59126407997 -130785.95766853783 -7247.821360566779 -7166.930397383023 -7267.870875343189 -7070.370861336096 -37389.30522075954 -75669.14864410742 -32411.616434051568 -82040.9604359818 0.237 0.907 0.2995 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1713409352.7812996 0.0
76 142.0 -6704.226935413711 -6905.79496691167 -6918.021371128723 -6890.819298126615 -93436.90793954229 -102286.0976798651 -105307.91941975587 -130800.64276464496 -7036.060933597199 -7034.049276596222 -7203.5202030563605 -6833.375314876475 -37045.55774278137 -75491.60873789892 -31911.831428030902 -81653.35883538233 0.237 0.907 0.2995 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1713409352.7813196 0.0
77 144.0 -6885.499582946251 -6955.929929724924 -6948.084467421111 -6903.068054088123 -93437.69025059823 -102236.4768071743 -105163.84007499696 -130774.31240967661 -7218.987610219433 -7141.002373814867 -7254.10220075872 -7032.015267850789 -37341.67365332528 -75648.16035606389 -32368.186994574906 -82005.04118264213 0.23349999999999999 0.9065000000000001 0.29974999999999996 192.0 3.5 24.0 14.0 40.0 4.5 48.0 0.0 0.0 0.0 1713409352.7813413 0.0
78 146.0 -6681.763432236127 -6904.31975177762 -6917.395522283974 -6895.870792373514 -93440.01483202158 -102296.73711022582 -105318.53649837214 -130814.36673574052 -7068.44861131294 -7062.793619965747 -7219.658162553092 -6875.307187474631 -37097.682010851146 -75516.08389807749 -31961.921687355243 -81694.7319143691 0.23349999999999999 0.9065000000000001 0.29974999999999996 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1713409352.781361 0.0
79 148.0 -6910.108853591544 -6960.75790652727 -6952.040726189701 -6901.838708143081 -93438.33845118743 -102229.86069081553 -105158.58741504997 -130764.23177292726 -7187.114022626165 -7114.5379083797825 -7241.428761652561 -6990.5080783972835 -37287.627135232346 -75624.86983834146 -32312.44174390337 -81960.42710070933 0.23349999999999999 0.9065000000000001 0.29974999999999996 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1713409352.7813804 0.0
80 150.0 -6665.133734361379 -6903.246868043765 -6916.434397272396 -6899.514126719729 -93441.46769541118 -102303.91202019597 -105322.31394318509 -130825.09557307907 -7103.540850107772 -7091.73912903537 -7234.834997038245 -6919.742455451782 -37155.215401079106 -75542.5260117681 -32022.651377040314 -81743.83869693741 0.23349999999999999 0.9065000000000001 0.29974999999999996 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1713409352.7814016 0.0
81 152.0 -6926.5820892551055 -6964.021261217745 -6955.28172913572 -6900.922286620413 -93439.61250062138 -102226.41852216942 -105159.99557495065 -130756.90040074593 -7151.530045453316 -7086.68763478847 -7227.928308001556 -6945.335202853108 -37228.01503277005 -75597.98068976172 -32245.632379726456 -81907.3864111169 0.23349999999999999 0.9065000000000001 0.29974999999999996 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1713409352.7814217 0.0
82 154.0 -6658.785838936072 -6905.996132611768 -6918.714275206838 -6905.258525044743 -93444.97691929065 -102310.5504882992 -105322.73862632974 -130835.69029995089 -7143.975155827422 -7124.2832689622965 -7253.051668769321 -6969.340976398108 -37219.8342942994 -75574.82428250603 -32096.12156106491 -81803.0037645106 0.23675 0.9052500000000001 0.294875 192.0 3.5 64.0 14.0 32.0 4.5 8.0 0.0 0.0 0.0 1713409352.7814407 0.0
83 156.0 -6929.219595100832 -6960.646147804993 -6952.890092479002 -6895.691978417872 -93436.50560814209 -102221.36702792252 -105162.7671912631 -130747.78088900817 -7112.861527545635 -7057.339794318652 -7212.550307816304 -6898.418891241418 -37165.09487212836 -75567.60466904697 -32170.93284975682 -81847.7743086546 0.23675 0.9052500000000001 0.294875 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1713409352.7814603 0.0
84 158.0 -6654.851931911938 -6904.2750482887095 -6915.741493194282 -6904.409158755441 -93441.71356460018 -102307.95768594238 -105311.49569886872 -130837.1878668294 -7178.843877177701 -7149.674850663526 -7264.674575886081 -7011.876346096557 -37278.395864772305 -75601.73578283022 -32168.27299216664 -81859.73249193818 0.23675 0.9052500000000001 0.294875 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1713409352.7814806 0.0
85 160.0 -6925.106874121056 -6958.612139059561 -6952.42070584544 -6894.015597583723 -93437.10910524239 -102223.04340875667 -105174.45715361324 -130745.23279014026 -7075.489410816362 -7029.936555616446 -7197.976970431444 -6854.341251175553 -37104.96867954358 -75537.2286483322 -32094.981622097686 -81787.60341258091 0.23675 0.9052500000000001 0.294875 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1713409352.7815015 0.0
86 162.0 -6665.133734361379 -6909.393597768974 -6918.937792651391 -6908.164251823932 -93443.4570006677 -102307.48829930882 -105300.2527714077 -130840.74179419778 -7215.210165406485 -7175.647577720592 -7278.465602215005 -7054.523474517283 -37336.93508350076 -75631.59771342251 -32244.51479250369 -81919.90338801187 0.23675 0.9052500000000001 0.294875 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1713409352.7815228 0.0
87 164.0 -6908.32071403512 -6951.66074653396 -6947.4809703208175 -6889.768766137215 -93434.80687556349 -102224.60803086853 -105187.91290377533 -130743.08702267255 -7043.951099389923 -7008.814157106181 -7187.270484837352 -6818.176128646866 -37053.76083299647 -75511.27827301959 -32025.087717185943 -81732.8416386654 0.23800000000000002 0.906 0.29 192.0 3.5 56.0 14.0 40.0 4.5 8.0 0.0 0.0 0.0 1713409352.7815444 0.0
88 166.0 -6682.389281080876 -6914.713312949338 -6921.888222919491 -6910.019446613723 -93443.4570006677 -102302.86148820657 -105283.73483225523 -130839.62420697502 -7243.105142486709 -7192.791365717812 -7285.864029629712 -7086.218248154909 -37383.270249756606 -75654.28473404465 -32311.14534272496 -81971.26769677016 0.23800000000000002 0.906 0.29 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1713409352.7815669 0.0
89 168.0 -6889.701710903849 -6949.917310466446 -6948.307984865664 -6892.853306872047 -93439.38898317683 -102235.8286065851 -105211.51634592013 -130751.13365067645 -7022.895756113024 -6997.5488779007055 -7183.783612702324 -6794.751500457704 -37017.2380825565 -75493.79920885553 -31968.046065336 -81689.50160616657 0.23800000000000002 0.906 0.29 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1713409352.781613 0.0
90 170.0 -6707.244420915177 -6921.351781052564 -6925.79977819917 -6911.472310003318 -93443.41229717879 -102295.88774393652 -105264.4452767903 -130835.5338377397 -7267.088564287254 -7206.940019958022 -7293.195401811052 -7111.699236833959 -37421.1341048639 -75675.38478081045 -32370.913907398455 -82017.42404907037 0.23800000000000002 0.906 0.29 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1713409352.781634 0.0
91 172.0 -6857.515198888207 -6939.859025461558 -6941.244833617787 -6889.455841714841 -93437.10910524239 -102241.77417061021 -105230.00123858468 -130754.75463327822 -7004.790843104225 -6988.138793485021 -7178.7544701998795 -6776.691290937816 -36988.71725663153 -75477.30362144753 -31919.051041489965 -81651.68245454818 0.23800000000000002 0.906 0.29 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1713409352.781653 0.0
92 174.0 -6737.821607330037 -6928.6384497449935 -6930.247775345776 -6911.919344892424 -93442.98761403414 -102286.61176998756 -105243.1887678133 -130828.29187253618 -7279.96316909351 -7211.030389193344 -7294.201230311541 -7123.389199184085 -37442.07768941852 -75687.29826060514 -32413.27046314126 -82049.118822708 0.23800000000000002 0.906 0.296 192.0 3.5 56.0 14.0 40.0 4.5 32.0 0.0 0.0 0.0 1713409352.7816732 0.0
93 176.0 -6822.355904860009 -6930.963031168346 -6935.254566103765 -6888.271199258709 -93436.46090465318 -102251.11719979254 -105250.49778825018 -130762.60009558203 -6996.453642422395 -6986.90944753998 -7178.352138799684 -6770.81278214607 -36975.84265182527 -75468.27351668758 -31886.395142840764 -81627.22964611408 0.23800000000000002 0.906 0.296 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1713409352.7816908 0.0
94 178.0 -6772.533866469129 -6936.729781237815 -6935.522787037228 -6912.075807103612 -93442.8535035674 -102276.53113323823 -105222.44634895878 -130819.30647126514 -7282.48891621696 -7207.208240891486 -7291.094337832254 -7122.4057224280505 -37446.36922435394 -75691.54509205165 -32437.075070986164 -82065.7708723272 0.23800000000000002 0.906 0.296 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1713409352.7817104 0.0
95 180.0 -6786.794279431615 -6923.519900264729 -6930.605403257061 -6889.209972525832 -93437.26556745358 -102262.42718248692 -105271.44137280481 -130773.59715385405 -6998.644113379016 -6994.4419854214175 -7183.291874324307 -6777.853581649492 -36979.73185536049 -75467.87118528738 -31872.849985700846 -81618.33365182087 0.23800000000000002 0.906 0.296 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1713409352.7817304 0.0
96 182.0 -6808.698988997816 -6944.284670863709 -6940.462522561851 -6911.27114430322 -93442.29470995603 -102265.35526101057 -105202.50859290465 -130808.01884031521 -7276.096317302742 -7196.747624486402 -7285.148773807142 -7110.067559488722 -37434.81337247055 -75688.97464143929 -32441.94775127742 -82067.78252932818 0.23800000000000002 0.906 0.296 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1713409352.7817483 0.0
97 184.0 -6752.864331348459 -6917.373170539519 -6926.89501367748 -6891.623960927005 -93438.98665177663 -102274.5865314706 -105290.64152129192 -130786.35999993802 -7009.395302462019 -7007.7636251167805 -7190.310322083274 -6795.109128368989 -36997.993230580476 -75473.77204582359 -31877.141520636265 -81623.27338734549 0.23800000000000002 0.912 0.294 192.0 3.5 56.0 14.0 64.0 4.5 24.0 0.0 0.0 0.0 1713409352.7817655 0.0
98 186.0 -6844.662945826405 -6951.99602270079 -6946.028106931223 -6910.7347024362925 -93442.47352391167 -102255.29697600567 -105186.43768864128 -130796.88767157646 -7261.1653520065975 -7180.676720223037 -7277.43742197006 -7087.179373166487 -37408.59477622447 -75680.03394365715 -32427.50852435929 -82055.2208489443 0.23800000000000002 0.912 0.294 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1713409352.7817824 0.0
99 188.0 -6720.52135712163 -6911.159385580944 -6922.581126997606 -6893.345045250064 -93439.43368666574 -102284.6895199644 -105304.87958250995 -130798.18407275488 -7029.623631194071 -7028.081360826655 -7201.32973209974 -6823.719361271783 -37031.45379203007 -75487.56307215251 -31901.12494243681 -81643.85934398882 0.23800000000000002 0.912 0.294 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1713409352.7817996 0.0
100 190.0 -6874.860152585525 -6956.600482058583 -6948.933833710413 -6907.627809957005 -93440.66303261078 -102244.0316968002 -105172.53490359007 -130783.63308711447 -7233.896223771122 -7155.061621077254 -7263.020546796388 -7050.63427098206 -37364.450080925235 -75660.23029806976 -32389.8458349521 -82023.52607530667 0.23800000000000002 0.912 0.294 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1713409352.7818167 0.0
101 192.0 -6696.672045787817 -6909.639466957983 -6922.3576095530525 -6898.798870897159 -93443.32289020097 -102296.69240673691 -105317.75418731621 -130812.71270665083 -7059.083230386166 -7054.970509406389 -7216.797139262812 -6862.343175690553 -37078.63832457523 -75509.49013346317 -31943.906181324266 -81679.64448686177 0.23800000000000002 0.913 0.293 192.0 3.5 56.0 14.0 72.0 4.5 16.0 0.0 0.0 0.0 1713409352.781834 0.0
102 194.0 -6904.498565733263 -6964.356537384575 -6955.6393570470045 -6908.790100668682 -93443.61346287889 -102239.02490604222 -105167.93044423229 -130775.58645911056 -7205.263639123874 -7130.787626598791 -7252.023488524376 -7012.3457327301185 -37315.0080221901 -75639.89021061543 -32341.186087272894 -81984.56698472107 0.23800000000000002 0.913 0.293 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1713409352.7818515 0.0
103 196.0 -6680.154106635346 -6910.712350691838 -6924.011638642745 -6905.370283767019 -93447.8602943254 -102307.71181675338 -105326.42666416487 -130827.01782310223 -7095.5165738483165 -7086.464117343917 -7235.080866227254 -6908.2089553128435 -37136.59639794784 -75537.83214543249 -32002.959490175188 -81728.34893802989 0.23800000000000002 0.913 0.293 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1713409352.7818687 0.0
104 198.0 -6924.548080509673 -6968.245740919798 -6959.327394882131 -6907.493699490274 -93444.66399486829 -102234.44279842888 -105166.58933956496 -130767.20455493982 -7172.7642026858575 -7104.926658264 -7240.24411919643 -6970.391508387507 -37258.92749535173 -75615.88443707043 -32280.411694098915 -81936.10840274196 0.23800000000000002 0.913 0.293 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1713409352.7818851 0.0
105 200.0 -6666.4301355397865 -6908.946562879868 -6922.022333386223 -6907.2701820457205 -93447.63677688084 -102311.6010202886 -105324.99615251973 -130834.70682319485 -7132.285193477296 -7116.258992702841 -7250.883549557156 -6954.074734935133 -37197.0802184439 -75566.24121263518 -32069.724150863192 -81782.17193867826 0.23800000000000002 0.913 0.293 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1713409352.7819023 0.0
106 202.0 -6930.5159962792395 -6965.116496696055 -6956.75694426977 -6901.525783720706 -93440.9536052887 -102227.40199892546 -105166.38817386486 -130756.09573794554 -7132.396952199573 -7073.030718926278 -7222.452130610005 -6921.374132797019 -37194.085084686885 -75583.63086982141 -32205.46629494027 -81875.66928573481 0.24 0.9135 0.2945 192.0 3.5 72.0 14.0 72.0 4.5 32.0 0.0 0.0 0.0 1713409352.7819197 0.0
107 204.0 -6661.646862226351 -6909.304190791153 -6921.396484541475 -6909.3265425356085 -93447.32385245846 -102313.07623542265 -105318.71531232778 -130840.25005581976 -7167.6009497166815 -7142.5893476711935 -7263.422878196583 -6997.571229645161 -37256.312341250465 -75593.57739610402 -32140.892105208888 -81838.3642242389 0.24 0.9135 0.2945 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1713409352.781937 0.0
108 206.0 -6930.9853829128015 -6964.200075173388 -6957.114572181055 -6899.827051142103 -93441.6018058779 -102227.71492334783 -105175.91001700283 -130752.02772045467 -7095.985960481878 -7046.052163368722 -7208.61640079217 -6877.4529549423405 -37134.07065082439 -75554.52889854061 -32131.347910326473 -81816.6606803728 0.24 0.9135 0.2945 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1713409352.7819543 0.0
109 208.0 -6666.787763451071 -6912.724007692816 -6923.2963828201755 -6912.299324548165 -93448.1508670033 -102312.96447670036 -105308.9028965119 -130844.1839628439 -7205.531860057338 -7170.529028240327 -7278.577360937281 -7042.207663322409 -37317.310251869 -75624.53456217462 -32217.826809624057 -81899.54094881308 0.24 0.9135 0.2945 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1713409352.7819717 0.0
110 210.0 -6917.619039728527 -6957.248682647787 -6952.107781423067 -6894.619094684017 -93438.4055064208 -102227.06672275862 -105186.28122643009 -130747.40090935242 -7061.184294364964 -7021.308782256697 -7195.205354118986 -6837.2421666672435 -37078.1018827083 -75525.58338947098 -32057.743615835145 -81758.3449790889 0.24 0.9135 0.2945 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1713409352.781988 0.0
111 212.0 -6681.852839213949 -6918.826033929114 -6927.386752055497 -6916.009714127746 -93450.09546877093 -102311.31044761068 -105296.02829170565 -130846.35208205607 -7235.818473794279 -7190.3773773166395 -7287.58511395277 -7077.366957350607 -37367.71343561571 -75649.27794328665 -32287.519548835702 -81953.69922562828 0.24 0.91275 0.29625 192.0 3.5 64.0 14.0 64.0 4.5 40.0 0.0 0.0 0.0 1713409352.7820048 0.0
112 214.0 -6902.688074432383 -6955.840522747103 -6953.225368645832 -6896.876620874003 -93442.62998612285 -102236.4321036854 -105207.69419761827 -130753.23471465525 -7037.20087256442 -7007.428348949951 -7190.176211616542 -6809.995390176224 -37036.68410023262 -75505.98090958368 -31996.566891260973 -81711.36161224385 0.24 0.91275 0.29625 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1713409352.7820218 0.0
113 216.0 -6702.349388879466 -6924.033990387201 -6930.024257901223 -6916.590859483584 -93449.02258503706 -102304.40375857399 -105277.16341938537 -130842.73109945431 -7263.6910991300465 -7207.878793225145 -7297.106957090731 -7107.586515854182 -37411.58990998148 -75673.12725462047 -32352.69723566738 -82004.57179600857 0.24 0.91275 0.29625 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1713409352.782039 0.0
114 218.0 -6874.726042118793 -6947.637432532005 -6948.062115676656 -6894.55203945065 -93441.66886111128 -102242.89175783299 -105226.49201470519 -130756.96745597929 -7015.854956609602 -6995.358406944086 -7184.118888869154 -6787.665997465372 -37002.75415214946 -75487.04898203004 -31942.028634790022 -81668.93800126767 0.24 0.91275 0.29625 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1713409352.7820597 0.0
115 220.0 -6729.864386303948 -6930.471292790329 -6933.600537014072 -6916.970839139323 -93448.1508670033 -102295.55246776968 -105256.42100053084 -130836.47261100681 -7280.320797004795 -7215.210165406485 -7299.744462936457 -7124.327972451208 -37438.94844519478 -75688.05821991661 -32401.93812870242 -82041.63098831546 0.24 0.91275 0.29625 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1713409352.7820764 0.0
116 222.0 -6841.377239391475 -6938.607327772061 -6941.870682462536 -6892.763899894226 -93440.5512738885 -102251.09484804807 -105246.00508761467 -130763.20359268232 -7003.2485727368085 -6990.642188864016 -7181.771955701346 -6776.467773493264 -36983.03991353988 -75474.6661156018 -31901.996660470566 -81638.60668404182 0.237 0.913375 0.299125 192.0 3.5 40.0 14.0 72.0 4.5 56.0 0.0 0.0 0.0 1713409352.7820957 0.0
117 224.0 -6759.838075618515 -6935.6792492484155 -6935.880414948513 -6914.802719927159 -93445.44630592423 -102283.57193274164 -105233.55516595306 -130826.16845681293 -7286.512230218916 -7213.71259852798 -7296.928143135088 -7128.105417264154 -37449.72198602223 -75694.5178740642 -32433.141163962027 -82063.91567753741 0.237 0.913375 0.299125 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1713409352.7821126 0.0
118 226.0 -6805.212116862788 -6929.532519523206 -6935.567490526139 -6891.780423138192 -93439.72425934367 -102260.37082199703 -105265.2946430796 -130771.69725557535 -6998.688816867926 -6992.631494120538 -7183.269522579852 -6775.5513519705955 -36977.56373614833 -75469.07817948797 -31878.035590414478 -81621.48524778907 0.237 0.913375 0.299125 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1713409352.7821293 0.0
119 228.0 -6797.031378392146 -6944.776409241726 -6942.228310373821 -6915.585030983095 -93446.2062652357 -102273.84892390358 -105214.35501746596 -130816.82542763061 -7284.67938717358 -7206.135357157631 -7291.697834932546 -7121.802225327758 -37445.60926504246 -75694.65198453092 -32446.865135057586 -82071.9176020524 0.237 0.913375 0.299125 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1713409352.782146 0.0
120 230.0 -6769.046994334101 -6921.999981641768 -6930.627755001517 -6892.853306872047 -93440.46186691069 -102271.81491515815 -105285.32180611156 -130783.52132839219 -7006.154299515999 -7004.254401237297 -7190.578543016737 -6788.448308521308 -36990.013657809934 -75473.19090046774 -31874.839290957367 -81621.32878557788 0.237 0.913375 0.299125 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1713409352.7821631 0.0
121 232.0 -6831.095436942034 -6949.939662210902 -6944.9552231973685 -6912.008751870246 -93443.4570006677 -102260.30376676367 -105193.05380500005 -130802.4756076903 -7270.888360844656 -7189.773880216347 -7281.863067372212 -7100.813937284224 -37422.96694790923 -75685.6665832599 -32438.17030646447 -82062.82044205909 0.23800000000000002 0.91 0.298 192.0 3.5 56.0 14.0 56.0 4.5 40.0 0.0 0.0 0.0 1713409353.259024 0.0
122 234.0 -6735.765246840149 -6916.0320658722 -6926.805606699659 -6895.021426084212 -93441.75826808909 -102283.393118786 -105302.5997045755 -130796.44063668736 -7021.331134001152 -7020.884099112046 -7199.049854165299 -6811.0682739100785 -37015.986384867 -75482.80215058353 -31889.278517875497 -81634.29279736195 0.23800000000000002 0.91 0.298 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1713409353.2591517 0.0
123 236.0 -6865.114792003012 -6956.265205891754 -6949.3585168550635 -6909.997094869268 -93442.67468961177 -102249.2843567472 -105177.36288039242 -130789.6680581174 -7250.347107690229 -7169.702013695481 -7271.58126492277 -7071.667262514504 -37387.96411609222 -75671.87555693097 -32412.08582068513 -82040.69221504834 0.23800000000000002 0.91 0.298 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1713409353.2591748 0.0
124 238.0 -6707.46793835973 -6912.388731525985 -6924.682190976405 -6898.731815663793 -93444.08284951244 -102294.81486020266 -105316.61424834898 -130810.09755254956 -7045.158093590509 -7043.213491822898 -7210.851575237701 -6843.701820814827 -37056.018359186455 -75499.45420020273 -31922.157933969254 -81661.78544304198 0.23800000000000002 0.91 0.298 192.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1713409353.2591944 0.0
